BatchId,Date,Region,Channel,Product,Revenue,Orders,Returns
BATCH-004380,2025-07-26,East,Partner,Pet Care,5054,69,3
BATCH-000701,2025-07-27,West,Mobile,Personal Care,3328,76,4
BATCH-001536,2025-07-27,East,Mobile,Pet Care,2963,48,1
BATCH-001661,2025-07-27,South,Web,Beverages,6015,192,4
BATCH-001891,2025-07-27,North,Partner,Pet Care,7426,138,8
BATCH-001898,2025-07-27,North,Mobile,Grocery,1584,32,1
BATCH-001926,2025-07-27,South,Web,Beverages,2989,95,2
BATCH-002519,2025-07-27,East,Mobile,Grocery,4682,93,4
BATCH-003285,2025-07-27,South,Retail,Personal Care,8638,181,10
BATCH-003292,2025-07-27,East,Web,Personal Care,4959,93,3
BATCH-003368,2025-07-27,South,Retail,Grocery,6274,160,7
BATCH-003391,2025-07-27,East,Retail,Pet Care,9935,147,5
BATCH-004034,2025-07-27,South,Partner,Grocery,8301,175,4
BATCH-004175,2025-07-27,North,Partner,Home,3825,50,2
BATCH-004350,2025-07-27,West,Web,Home,13317,145,9
BATCH-000769,2025-07-28,North,Partner,Grocery,3643,71,3
BATCH-001361,2025-07-28,East,Partner,Grocery,7454,172,5
BATCH-001436,2025-07-28,East,Partner,Pet Care,1662,28,1
BATCH-001607,2025-07-28,West,Mobile,Home,6024,73,4
BATCH-001724,2025-07-28,East,Partner,Beverages,4930,196,10
BATCH-001846,2025-07-28,East,Mobile,Personal Care,3932,74,3
BATCH-002036,2025-07-28,East,Retail,Personal Care,7250,145,6
BATCH-002509,2025-07-28,West,Partner,Beverages,1271,51,1
BATCH-002591,2025-07-28,South,Retail,Pet Care,1960,29,1
BATCH-003747,2025-07-28,South,Mobile,Grocery,7048,149,4
BATCH-003837,2025-07-28,East,Partner,Pet Care,5920,84,4
BATCH-003894,2025-07-28,East,Mobile,Personal Care,3341,62,1
BATCH-003941,2025-07-28,West,Partner,Pet Care,4719,65,1
BATCH-004162,2025-07-28,North,Partner,Pet Care,11990,197,5
BATCH-004319,2025-07-28,West,Retail,Home,5303,67,3
BATCH-004586,2025-07-28,South,Mobile,Grocery,7894,164,6
BATCH-004624,2025-07-28,East,Mobile,Home,11719,121,5
BATCH-000020,2025-07-29,West,Retail,Grocery,5739,148,3
BATCH-000257,2025-07-29,North,Mobile,Pet Care,1275,22,1
BATCH-000313,2025-07-29,South,Mobile,Grocery,7000,136,8
BATCH-002049,2025-07-29,East,Retail,Grocery,2508,58,1
BATCH-002385,2025-07-29,North,Web,Home,3709,48,3
BATCH-002638,2025-07-29,North,Retail,Beverages,4136,175,8
BATCH-002774,2025-07-29,East,Retail,Grocery,2195,52,3
BATCH-002982,2025-07-29,East,Mobile,Beverages,4177,135,9
BATCH-003273,2025-07-29,East,Partner,Pet Care,5340,76,2
BATCH-003917,2025-07-29,South,Partner,Beverages,3393,111,3
BATCH-004260,2025-07-29,East,Retail,Home,10920,116,4
BATCH-004911,2025-07-29,South,Web,Beverages,2855,116,5
BATCH-000045,2025-07-30,North,Retail,Grocery,2628,62,2
BATCH-000221,2025-07-30,West,Web,Beverages,6203,198,11
BATCH-000343,2025-07-30,East,Mobile,Beverages,2957,123,6
BATCH-000344,2025-07-30,East,Web,Home,8224,105,4
BATCH-000416,2025-07-30,West,Web,Grocery,1291,35,2
BATCH-000553,2025-07-30,South,Partner,Personal Care,8633,168,3
BATCH-001321,2025-07-30,North,Web,Beverages,3694,148,8
BATCH-001760,2025-07-30,West,Mobile,Pet Care,9095,171,7
BATCH-001820,2025-07-30,East,Retail,Grocery,1744,40,2
BATCH-002490,2025-07-30,West,Retail,Grocery,6566,180,2
BATCH-002705,2025-07-30,North,Web,Pet Care,8751,118,5
BATCH-003743,2025-07-30,South,Mobile,Personal Care,1611,27,1
BATCH-003813,2025-07-30,North,Web,Beverages,2253,73,5
BATCH-003977,2025-07-30,South,Mobile,Beverages,4830,184,11
BATCH-004574,2025-07-30,West,Web,Beverages,552,20,1
BATCH-004882,2025-07-30,West,Web,Grocery,5352,146,3
BATCH-000426,2025-07-31,East,Mobile,Personal Care,6453,131,4
BATCH-000475,2025-07-31,South,Mobile,Pet Care,12522,196,12
BATCH-001063,2025-07-31,North,Web,Grocery,3357,76,5
BATCH-001369,2025-07-31,South,Retail,Beverages,3178,123,2
BATCH-002149,2025-07-31,North,Web,Pet Care,6183,97,2
BATCH-002906,2025-07-31,South,Partner,Beverages,2707,86,2
BATCH-002978,2025-07-31,North,Partner,Home,12195,121,6
BATCH-003060,2025-07-31,East,Partner,Grocery,5694,156,9
BATCH-003110,2025-07-31,West,Retail,Pet Care,4511,66,1
BATCH-003551,2025-07-31,South,Web,Grocery,6098,146,5
BATCH-003905,2025-07-31,South,Partner,Home,1855,25,0
BATCH-004297,2025-07-31,North,Partner,Pet Care,5067,70,2
BATCH-004604,2025-07-31,North,Partner,Pet Care,2376,38,1
BATCH-004908,2025-07-31,North,Partner,Grocery,9152,190,8
BATCH-000415,2025-08-01,West,Partner,Beverages,3564,123,3
BATCH-000570,2025-08-01,East,Partner,Pet Care,12681,194,10
BATCH-000676,2025-08-01,East,Retail,Pet Care,13949,192,11
BATCH-001290,2025-08-01,South,Web,Beverages,1153,37,2
BATCH-001323,2025-08-01,North,Web,Grocery,2410,61,3
BATCH-001909,2025-08-01,West,Retail,Personal Care,8537,150,7
BATCH-002270,2025-08-01,North,Retail,Beverages,4405,165,9
BATCH-002573,2025-08-01,South,Web,Home,7031,87,4
BATCH-002784,2025-08-01,South,Web,Personal Care,5478,122,4
BATCH-003288,2025-08-01,West,Retail,Beverages,2716,97,3
BATCH-003300,2025-08-01,East,Partner,Beverages,4749,190,5
BATCH-004708,2025-08-01,East,Web,Beverages,3229,99,2
BATCH-004791,2025-08-01,East,Web,Pet Care,4937,77,2
BATCH-004979,2025-08-01,East,Mobile,Home,1879,21,1
BATCH-001240,2025-08-02,North,Web,Beverages,5377,176,9
BATCH-001413,2025-08-02,South,Retail,Beverages,1516,60,1
BATCH-001492,2025-08-02,North,Web,Home,10357,129,4
BATCH-002177,2025-08-02,North,Partner,Pet Care,3931,57,2
BATCH-002808,2025-08-02,North,Retail,Personal Care,5351,103,4
BATCH-003236,2025-08-02,North,Web,Pet Care,13950,192,6
BATCH-003614,2025-08-02,East,Mobile,Grocery,7054,158,4
BATCH-003741,2025-08-02,East,Mobile,Grocery,6515,167,10
BATCH-004610,2025-08-02,North,Mobile,Personal Care,6677,137,9
BATCH-000250,2025-08-03,South,Web,Beverages,2787,104,5
BATCH-000545,2025-08-03,South,Partner,Personal Care,5715,134,5
BATCH-001269,2025-08-03,South,Mobile,Beverages,2142,78,2
BATCH-002186,2025-08-03,North,Web,Personal Care,3911,71,4
BATCH-003242,2025-08-03,North,Mobile,Pet Care,10972,186,10
BATCH-003337,2025-08-03,East,Mobile,Personal Care,2054,37,1
BATCH-003396,2025-08-03,East,Partner,Personal Care,3046,67,1
BATCH-004069,2025-08-03,West,Mobile,Beverages,2157,69,4
BATCH-004206,2025-08-03,South,Web,Home,3527,50,2
BATCH-004683,2025-08-03,East,Partner,Home,10666,113,2
BATCH-004723,2025-08-03,West,Web,Beverages,2074,90,3
BATCH-004765,2025-08-03,East,Partner,Pet Care,9801,154,2
BATCH-004963,2025-08-03,South,Retail,Personal Care,9059,149,5
BATCH-000114,2025-08-04,North,Partner,Beverages,2401,86,2
BATCH-000276,2025-08-04,East,Partner,Grocery,3993,78,2
BATCH-000501,2025-08-04,North,Retail,Personal Care,8821,162,4
BATCH-000789,2025-08-04,East,Partner,Personal Care,5839,136,7
BATCH-001437,2025-08-04,North,Partner,Home,10846,112,4
BATCH-002449,2025-08-04,West,Retail,Personal Care,7392,136,4
BATCH-002505,2025-08-04,South,Web,Home,2860,34,1
BATCH-002633,2025-08-04,North,Partner,Pet Care,9134,149,2
BATCH-003139,2025-08-04,South,Web,Pet Care,5835,93,2
BATCH-003251,2025-08-04,North,Retail,Personal Care,1790,35,1
BATCH-003858,2025-08-04,North,Mobile,Beverages,1532,52,1
BATCH-004123,2025-08-04,West,Web,Beverages,4834,170,11
BATCH-004360,2025-08-04,South,Web,Beverages,4593,160,4
BATCH-004601,2025-08-04,North,Web,Home,3798,44,2
BATCH-000059,2025-08-05,East,Mobile,Personal Care,4307,98,5
BATCH-000270,2025-08-05,North,Partner,Beverages,2731,111,2
BATCH-000358,2025-08-05,West,Web,Beverages,5718,184,4
BATCH-000848,2025-08-05,North,Mobile,Personal Care,7431,155,4
BATCH-001159,2025-08-05,South,Web,Home,3422,34,2
BATCH-001180,2025-08-05,West,Retail,Beverages,3046,123,4
BATCH-001260,2025-08-05,West,Mobile,Personal Care,8621,196,12
BATCH-001328,2025-08-05,South,Mobile,Pet Care,4361,83,2
BATCH-001444,2025-08-05,West,Web,Home,14029,170,11
BATCH-002172,2025-08-05,East,Retail,Home,10746,149,4
BATCH-003232,2025-08-05,East,Web,Home,8664,106,3
BATCH-003441,2025-08-05,West,Partner,Home,3898,43,1
BATCH-003486,2025-08-05,North,Web,Beverages,2887,116,4
BATCH-003975,2025-08-05,East,Mobile,Personal Care,5466,126,6
BATCH-004474,2025-08-05,East,Retail,Beverages,4938,171,2
BATCH-000199,2025-08-06,West,Retail,Grocery,5155,141,6
BATCH-000255,2025-08-06,South,Mobile,Grocery,2585,50,1
BATCH-000296,2025-08-06,North,Partner,Home,5604,67,3
BATCH-000929,2025-08-06,South,Partner,Beverages,2979,96,5
BATCH-001108,2025-08-06,West,Retail,Home,5461,61,2
BATCH-001114,2025-08-06,North,Retail,Pet Care,8936,125,5
BATCH-002110,2025-08-06,North,Web,Pet Care,11769,191,9
BATCH-002688,2025-08-06,North,Web,Home,3097,40,2
BATCH-003005,2025-08-06,West,Retail,Personal Care,6414,112,6
BATCH-003114,2025-08-06,West,Partner,Grocery,9133,193,9
BATCH-004517,2025-08-06,South,Mobile,Home,5027,65,4
BATCH-004666,2025-08-06,North,Web,Beverages,2887,123,5
BATCH-004929,2025-08-06,South,Web,Grocery,1368,35,1
BATCH-000145,2025-08-07,East,Web,Grocery,7243,152,9
BATCH-000332,2025-08-07,East,Web,Grocery,3694,94,6
BATCH-001267,2025-08-07,North,Web,Personal Care,1500,27,1
BATCH-001619,2025-08-07,East,Mobile,Personal Care,6647,127,5
BATCH-001633,2025-08-07,North,Retail,Home,3711,41,2
BATCH-001670,2025-08-07,East,Mobile,Pet Care,6485,88,4
BATCH-001794,2025-08-07,West,Mobile,Grocery,3471,81,4
BATCH-001978,2025-08-07,North,Web,Beverages,2882,116,7
BATCH-002068,2025-08-07,West,Web,Grocery,6309,146,4
BATCH-002207,2025-08-07,South,Web,Personal Care,2465,42,2
BATCH-002407,2025-08-07,West,Retail,Beverages,2395,81,1
BATCH-002609,2025-08-07,East,Partner,Grocery,4485,115,6
BATCH-002819,2025-08-07,South,Retail,Grocery,8600,194,11
BATCH-003134,2025-08-07,South,Mobile,Pet Care,6173,115,5
BATCH-003239,2025-08-07,North,Retail,Home,17493,191,8
BATCH-003455,2025-08-07,North,Retail,Personal Care,8910,151,6
BATCH-003976,2025-08-07,West,Web,Personal Care,8619,153,10
BATCH-004211,2025-08-07,West,Retail,Personal Care,4612,93,5
BATCH-004381,2025-08-07,West,Partner,Beverages,1380,43,2
BATCH-004577,2025-08-07,North,Retail,Grocery,1891,40,1
BATCH-000075,2025-08-08,North,Partner,Grocery,7468,189,7
BATCH-000746,2025-08-08,South,Web,Home,13118,134,8
BATCH-000921,2025-08-08,East,Mobile,Pet Care,1093,21,1
BATCH-000945,2025-08-08,East,Web,Personal Care,1896,38,1
BATCH-001781,2025-08-08,North,Mobile,Pet Care,12162,174,4
BATCH-001823,2025-08-08,North,Web,Pet Care,8138,129,5
BATCH-002855,2025-08-08,East,Partner,Beverages,4800,170,8
BATCH-002873,2025-08-08,East,Partner,Grocery,4723,122,3
BATCH-002941,2025-08-08,East,Mobile,Grocery,8049,178,12
BATCH-004467,2025-08-08,West,Mobile,Home,4965,52,3
BATCH-004550,2025-08-08,East,Mobile,Home,1840,21,1
BATCH-000129,2025-08-09,North,Partner,Home,8417,92,2
BATCH-000185,2025-08-09,North,Web,Grocery,2780,69,3
BATCH-000223,2025-08-09,South,Web,Pet Care,8446,139,7
BATCH-000264,2025-08-09,South,Web,Home,2379,29,2
BATCH-000317,2025-08-09,North,Partner,Home,14144,187,8
BATCH-000925,2025-08-09,South,Mobile,Home,6078,64,1
BATCH-001204,2025-08-09,South,Web,Personal Care,2903,63,2
BATCH-001399,2025-08-09,North,Web,Beverages,4140,152,8
BATCH-001714,2025-08-09,South,Partner,Home,4924,54,2
BATCH-001741,2025-08-09,South,Retail,Personal Care,6900,114,6
BATCH-001999,2025-08-09,South,Web,Beverages,1210,51,1
BATCH-002532,2025-08-09,South,Mobile,Home,12995,158,8
BATCH-003412,2025-08-09,North,Web,Home,10437,110,6
BATCH-004279,2025-08-09,North,Partner,Grocery,5282,108,3
BATCH-004387,2025-08-09,East,Web,Beverages,2552,89,6
BATCH-004478,2025-08-09,East,Web,Personal Care,3585,64,4
BATCH-000376,2025-08-10,West,Web,Home,6131,84,5
BATCH-000424,2025-08-10,West,Web,Grocery,1302,33,2
BATCH-001065,2025-08-10,North,Mobile,Home,5763,77,5
BATCH-001191,2025-08-10,East,Retail,Beverages,3093,99,5
BATCH-002360,2025-08-10,West,Mobile,Grocery,4555,118,3
BATCH-002450,2025-08-10,East,Retail,Pet Care,9893,159,4
BATCH-004126,2025-08-10,West,Mobile,Home,15964,163,8
BATCH-004717,2025-08-10,West,Retail,Pet Care,11330,178,3
BATCH-000243,2025-08-11,South,Mobile,Beverages,4916,163,8
BATCH-000410,2025-08-11,North,Web,Home,13430,144,4
BATCH-000495,2025-08-11,East,Web,Pet Care,3367,53,3
BATCH-000656,2025-08-11,North,Partner,Home,4002,41,2
BATCH-001103,2025-08-11,West,Web,Home,1852,22,1
BATCH-001580,2025-08-11,South,Partner,Personal Care,8501,165,3
BATCH-002324,2025-08-11,East,Partner,Personal Care,8692,174,6
BATCH-002583,2025-08-11,East,Web,Grocery,1277,26,1
BATCH-003361,2025-08-11,South,Retail,Personal Care,5800,122,5
BATCH-003675,2025-08-11,South,Mobile,Beverages,2515,79,4
BATCH-003890,2025-08-11,North,Mobile,Beverages,2478,75,2
BATCH-004056,2025-08-11,West,Web,Personal Care,7605,155,9
BATCH-004743,2025-08-11,North,Partner,Personal Care,4475,75,1
BATCH-000318,2025-08-12,East,Retail,Grocery,2843,74,4
BATCH-000320,2025-08-12,North,Mobile,Beverages,1577,65,4
BATCH-000322,2025-08-12,West,Retail,Pet Care,12069,167,6
BATCH-001407,2025-08-12,West,Retail,Beverages,1868,79,2
BATCH-001497,2025-08-12,North,Retail,Pet Care,9828,182,8
BATCH-002145,2025-08-12,North,Partner,Pet Care,13964,196,10
BATCH-002222,2025-08-12,South,Mobile,Home,2029,21,1
BATCH-002233,2025-08-12,North,Retail,Pet Care,10900,174,7
BATCH-002455,2025-08-12,North,Retail,Pet Care,12267,182,7
BATCH-002578,2025-08-12,South,Web,Pet Care,5534,107,5
BATCH-002775,2025-08-12,North,Web,Beverages,4586,182,9
BATCH-003030,2025-08-12,North,Retail,Home,11232,133,2
BATCH-003169,2025-08-12,South,Web,Personal Care,8323,195,12
BATCH-003811,2025-08-12,West,Web,Personal Care,5187,88,5
BATCH-004212,2025-08-12,East,Web,Pet Care,6215,87,5
BATCH-004301,2025-08-12,South,Mobile,Home,15903,168,4
BATCH-000596,2025-08-13,South,Retail,Beverages,4007,151,4
BATCH-001449,2025-08-13,South,Partner,Grocery,3885,95,2
BATCH-002676,2025-08-13,East,Web,Beverages,1375,58,2
BATCH-002864,2025-08-13,East,Web,Beverages,2262,85,4
BATCH-003064,2025-08-13,East,Web,Personal Care,6863,112,5
BATCH-003065,2025-08-13,West,Mobile,Home,2142,24,1
BATCH-003291,2025-08-13,North,Retail,Personal Care,5348,107,4
BATCH-003398,2025-08-13,West,Mobile,Grocery,6356,145,4
BATCH-000089,2025-08-14,North,Mobile,Beverages,3109,125,6
BATCH-000241,2025-08-14,North,Web,Beverages,2801,93,3
BATCH-000897,2025-08-14,West,Retail,Grocery,3217,65,1
BATCH-001498,2025-08-14,East,Retail,Pet Care,9323,157,3
BATCH-001611,2025-08-14,South,Retail,Grocery,3612,70,3
BATCH-001914,2025-08-14,South,Retail,Pet Care,9420,135,5
BATCH-002031,2025-08-14,West,Retail,Beverages,885,35,2
BATCH-002768,2025-08-14,North,Partner,Beverages,916,29,1
BATCH-003297,2025-08-14,South,Mobile,Pet Care,8843,134,7
BATCH-003834,2025-08-14,North,Web,Pet Care,1487,26,1
BATCH-004145,2025-08-14,West,Partner,Beverages,3243,102,4
BATCH-004239,2025-08-14,South,Retail,Home,4957,52,1
BATCH-004458,2025-08-14,South,Mobile,Grocery,5144,141,6
BATCH-001961,2025-08-15,West,Retail,Grocery,4445,109,3
BATCH-002414,2025-08-15,South,Partner,Pet Care,6333,95,2
BATCH-002961,2025-08-15,South,Partner,Personal Care,7526,151,6
BATCH-003626,2025-08-15,South,Retail,Beverages,1003,34,1
BATCH-003753,2025-08-15,South,Partner,Personal Care,1787,32,1
BATCH-004076,2025-08-15,North,Mobile,Beverages,911,29,1
BATCH-004127,2025-08-15,North,Partner,Pet Care,5153,70,1
BATCH-004232,2025-08-15,South,Web,Grocery,2563,51,2
BATCH-004312,2025-08-15,North,Web,Personal Care,11059,197,5
BATCH-004316,2025-08-15,West,Web,Beverages,4123,142,8
BATCH-004358,2025-08-15,West,Web,Home,5891,78,4
BATCH-004584,2025-08-15,West,Mobile,Personal Care,9458,186,12
BATCH-004949,2025-08-15,West,Retail,Grocery,1177,30,0
BATCH-000187,2025-08-16,West,Partner,Grocery,3430,87,1
BATCH-001095,2025-08-16,North,Partner,Home,14492,194,5
BATCH-001690,2025-08-16,East,Mobile,Grocery,1679,38,1
BATCH-002156,2025-08-16,North,Mobile,Home,3066,42,1
BATCH-002523,2025-08-16,West,Retail,Beverages,2793,92,2
BATCH-003222,2025-08-16,South,Mobile,Beverages,6073,196,4
BATCH-003414,2025-08-16,West,Mobile,Pet Care,4348,79,2
BATCH-003935,2025-08-16,North,Partner,Pet Care,1604,27,1
BATCH-004040,2025-08-16,South,Mobile,Grocery,4296,83,5
BATCH-004098,2025-08-16,East,Mobile,Beverages,6142,190,10
BATCH-004415,2025-08-16,North,Partner,Personal Care,5890,138,6
BATCH-004675,2025-08-16,West,Retail,Home,4344,57,1
BATCH-004890,2025-08-16,South,Partner,Pet Care,9603,163,4
BATCH-000579,2025-08-17,West,Partner,Personal Care,2044,42,2
BATCH-001070,2025-08-17,East,Web,Grocery,4040,96,4
BATCH-001420,2025-08-17,South,Web,Personal Care,7938,179,5
BATCH-001802,2025-08-17,East,Retail,Home,12144,121,7
BATCH-002114,2025-08-17,East,Web,Personal Care,1905,32,1
BATCH-002158,2025-08-17,East,Web,Personal Care,1432,30,2
BATCH-002736,2025-08-17,South,Web,Home,14351,151,7
BATCH-002795,2025-08-17,East,Web,Beverages,685,22,1
BATCH-002875,2025-08-17,West,Web,Grocery,4748,97,4
BATCH-003120,2025-08-17,East,Retail,Personal Care,9297,161,7
BATCH-003665,2025-08-17,West,Mobile,Pet Care,8851,159,8
BATCH-003876,2025-08-17,West,Retail,Personal Care,6048,103,4
BATCH-003936,2025-08-17,East,Web,Pet Care,5752,79,4
BATCH-004323,2025-08-17,South,Mobile,Home,9474,128,8
BATCH-004628,2025-08-17,South,Retail,Personal Care,4054,81,2
BATCH-000387,2025-08-18,North,Partner,Home,4518,57,2
BATCH-000720,2025-08-18,South,Web,Personal Care,9124,160,7
BATCH-000742,2025-08-18,West,Mobile,Grocery,7138,174,9
BATCH-000903,2025-08-18,East,Retail,Home,5198,73,4
BATCH-001227,2025-08-18,West,Partner,Grocery,9170,184,6
BATCH-001801,2025-08-18,East,Partner,Personal Care,2186,50,2
BATCH-002520,2025-08-18,South,Mobile,Pet Care,2643,41,2
BATCH-002548,2025-08-18,North,Mobile,Beverages,5340,196,5
BATCH-002587,2025-08-18,North,Partner,Beverages,1198,38,1
BATCH-002756,2025-08-18,East,Web,Personal Care,7288,131,3
BATCH-002887,2025-08-18,North,Retail,Personal Care,7666,141,2
BATCH-003331,2025-08-18,North,Retail,Grocery,2573,53,3
BATCH-003712,2025-08-18,East,Retail,Personal Care,7706,140,4
BATCH-003721,2025-08-18,North,Web,Pet Care,4939,80,3
BATCH-003806,2025-08-18,East,Mobile,Grocery,5286,111,5
BATCH-003879,2025-08-18,South,Web,Personal Care,3467,77,2
BATCH-004154,2025-08-18,West,Web,Personal Care,6661,118,8
BATCH-004446,2025-08-18,North,Partner,Grocery,6448,149,8
BATCH-004571,2025-08-18,South,Web,Beverages,4110,139,5
BATCH-004999,2025-08-18,East,Web,Beverages,5222,195,4
BATCH-000976,2025-08-19,North,Partner,Grocery,4891,98,2
BATCH-001047,2025-08-19,West,Web,Home,4656,49,2
BATCH-001314,2025-08-19,East,Partner,Grocery,8891,188,3
BATCH-002643,2025-08-19,North,Web,Pet Care,5558,101,4
BATCH-002672,2025-08-19,South,Retail,Beverages,3748,136,3
BATCH-002938,2025-08-19,East,Mobile,Pet Care,5577,80,4
BATCH-003689,2025-08-19,North,Web,Personal Care,2873,47,2
BATCH-004132,2025-08-19,West,Web,Pet Care,6474,118,7
BATCH-004158,2025-08-19,East,Mobile,Pet Care,7103,137,6
BATCH-004475,2025-08-19,West,Partner,Beverages,1874,70,1
BATCH-004634,2025-08-19,West,Retail,Home,5194,68,3
BATCH-000166,2025-08-20,North,Web,Grocery,6381,138,4
BATCH-000284,2025-08-20,West,Web,Beverages,5408,198,5
BATCH-000292,2025-08-20,West,Partner,Beverages,3733,129,4
BATCH-001184,2025-08-20,East,Web,Home,13978,153,7
BATCH-001610,2025-08-20,South,Mobile,Pet Care,2643,37,2
BATCH-001751,2025-08-20,East,Partner,Grocery,8325,164,4
BATCH-001754,2025-08-20,North,Mobile,Personal Care,9331,190,6
BATCH-002990,2025-08-20,West,Mobile,Personal Care,7251,143,6
BATCH-003257,2025-08-20,West,Web,Pet Care,10146,162,4
BATCH-003370,2025-08-20,South,Retail,Home,16030,164,3
BATCH-003385,2025-08-20,East,Web,Personal Care,3612,76,2
BATCH-004032,2025-08-20,East,Mobile,Home,14309,193,8
BATCH-004420,2025-08-20,West,Web,Beverages,1765,55,3
BATCH-004582,2025-08-20,North,Partner,Grocery,1634,33,1
BATCH-004832,2025-08-20,West,Retail,Home,6101,73,4
BATCH-004835,2025-08-20,South,Web,Home,7720,93,5
BATCH-000373,2025-08-21,North,Mobile,Pet Care,6410,113,4
BATCH-000520,2025-08-21,South,Retail,Home,1865,23,1
BATCH-001287,2025-08-21,South,Retail,Beverages,4807,196,6
BATCH-001546,2025-08-21,North,Web,Grocery,9981,198,8
BATCH-001658,2025-08-21,East,Web,Home,7663,76,2
BATCH-002076,2025-08-21,West,Mobile,Pet Care,4753,92,3
BATCH-002377,2025-08-21,South,Web,Pet Care,5766,108,7
BATCH-002514,2025-08-21,North,Partner,Home,6083,84,4
BATCH-002692,2025-08-21,West,Retail,Pet Care,9704,144,5
BATCH-002815,2025-08-21,North,Retail,Grocery,3068,74,3
BATCH-003101,2025-08-21,West,Mobile,Personal Care,10834,197,10
BATCH-003864,2025-08-21,North,Mobile,Home,11573,123,6
BATCH-004173,2025-08-21,West,Web,Home,6573,75,4
BATCH-004263,2025-08-21,South,Web,Beverages,718,27,2
BATCH-004793,2025-08-21,South,Mobile,Pet Care,7285,105,3
BATCH-004854,2025-08-21,North,Retail,Home,15832,196,5
BATCH-000203,2025-08-22,South,Partner,Grocery,8022,179,5
BATCH-001297,2025-08-22,East,Mobile,Home,4735,52,3
BATCH-001918,2025-08-22,South,Web,Grocery,4611,121,6
BATCH-002349,2025-08-22,East,Web,Pet Care,10383,178,8
BATCH-002811,2025-08-22,North,Retail,Beverages,5673,195,9
BATCH-002818,2025-08-22,North,Web,Pet Care,5301,97,3
BATCH-003318,2025-08-22,South,Mobile,Grocery,6498,164,7
BATCH-003342,2025-08-22,West,Partner,Beverages,1252,48,1
BATCH-004025,2025-08-22,West,Retail,Pet Care,1660,27,1
BATCH-004430,2025-08-22,East,Retail,Grocery,2705,61,2
BATCH-001355,2025-08-23,South,Mobile,Personal Care,2547,49,1
BATCH-001558,2025-08-23,South,Retail,Pet Care,3821,73,1
BATCH-002017,2025-08-23,South,Web,Home,9348,110,7
BATCH-002335,2025-08-23,South,Partner,Grocery,7801,185,4
BATCH-003211,2025-08-23,West,Mobile,Grocery,2580,54,2
BATCH-003471,2025-08-23,East,Retail,Personal Care,6741,134,5
BATCH-003722,2025-08-23,East,Partner,Grocery,6850,140,6
BATCH-003775,2025-08-23,West,Mobile,Grocery,7363,185,5
BATCH-004271,2025-08-23,South,Mobile,Grocery,4207,82,4
BATCH-004401,2025-08-23,North,Retail,Home,15765,172,4
BATCH-004548,2025-08-23,South,Web,Personal Care,5200,103,5
BATCH-004790,2025-08-23,South,Retail,Beverages,1546,55,2
BATCH-000225,2025-08-24,East,Retail,Grocery,3250,89,4
BATCH-000272,2025-08-24,West,Partner,Pet Care,1907,35,1
BATCH-000288,2025-08-24,South,Mobile,Grocery,7405,149,9
